time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.640000000000002,18.8079821659,20.1985995287,32.7169911438,6.24807264477,0.258163682903,0.0,3.75831715265,5.77701636013,7.77886293188,-0.0139281136366,0.175631318329,0.0,438.58400608102215,438.67432870845016,439.4643306322727,436.9268184618434
2.700000000000002,19.0276714294,20.5431467604,33.182988943,6.24763186841,0.268550643391,0.0,3.56400537637,5.70799949072,7.75434182245,0.00333439315979,0.167548787752,0.0,446.0413185715524,445.4092724643463,444.5661833816317,445.9788074421261
2.760000000000002,19.2352605483,20.8835416058,33.6486303373,6.24752975907,0.278950344292,0.0,3.35501344675,5.6386794345,7.76672019251,-0.0143942412177,0.182907058072,0.0,457.4895111520115,458.73866709910857,457.7597346036497,456.3465073694602
2.820000000000002,19.4310109453,21.2199095051,34.1120638931,6.24642187948,0.290583868557,0.0,3.16926983406,5.57364565303,7.68131945781,-0.0281910697098,0.20980424109,0.0,424.6170507812718,426.9564127867264,426.6369246803405,425.45703232341543
2.880000000000002,19.6159714369,21.5524454407,34.5687237644,6.24474570188,0.30270674344,0.0,2.99526491791,5.51088222047,7.54122496334,-0.0274316270569,0.178299393184,0.0,407.565927357395,404.7828297233774,405.91352682784424,405.98140924693934
2.940000000000002,19.7901617564,21.8811934206,35.0176481863,6.24321819361,0.313346545367,0.0,2.81042890595,5.44738895728,7.42329781189,-0.0217789473139,0.175320312417,0.0,413.29605524581405,413.0662714481481,412.1372999998344,412.6365548018248
3.000000000000002,19.9524276973,22.2060480878,35.4617254447,6.2415686585,0.324084222382,0.0,2.59780378069,5.38111881435,7.37918707864,-0.0424918325167,0.185388432727,0.0,436.8232459363163,437.6935685699307,438.8481564251623,437.12485295541467
3.0600000000000023,20.1016845113,22.5269070555,35.9034893683,6.2391479526,0.3347840315,0.0,2.37675919268,5.31409701903,7.3461022625,-0.0363654823325,0.157980717481,0.0,442.73303215570206,440.5020525352145,441.2632597044965,441.7679500166694
3.1200000000000023,20.238000794,22.8437868425,36.3419633945,6.23668067423,0.344291005784,0.0,2.16659012849,5.24850268107,7.26975470674,-0.0529111988154,0.159369972224,0.0,426.6914300561702,426.83498798126215,428.2587567483229,426.8477473374041
3.1800000000000024,20.3599045945,23.1564913881,36.7805617766,6.23364212527,0.353878474717,0.0,1.89640146607,5.17482052988,7.3493368134,-0.0464540278787,0.16061939018,0.0,479.9888866154385,480.10588304304684,476.67367252827734,477.16550568250614
3.2400000000000024,20.4663009626,23.4648534063,37.2216127376,6.23047312274,0.363728442044,0.0,1.64962736727,5.10378857032,7.3519046955,-0.0702577015097,0.170445961958,0.0,455.63162500282914,456.4415637754313,456.1865966528352,454.2795669547956
3.3000000000000025,20.5583035862,23.7689913193,37.6613624632,6.2265857926,0.374199395349,0.0,1.41652132298,5.03392184751,7.30621265549,-0.0556371904105,0.181606839429,0.0,439.76638641172747,440.71956338165563,440.0965789351963,441.302104652801
3.3600000000000025,20.6359867,24.0688690607,38.0988476711,6.22335625479,0.384733601973,0.0,1.17228968437,4.9618598532,7.2762685396,-0.0504298198937,0.159413804265,0.0,447.7375327468576,445.9570474731609,445.6975936491478,446.1211620476818
3.4200000000000026,20.6991662667,24.3644362525,38.5338079399,6.22046735022,0.394136354388,0.0,0.933184366015,4.89027478598,7.2221736936,-0.0439382171226,0.150682259208,0.0,438.39972536657757,437.6970660002966,439.5370655972219,440.07339113027723
3.4800000000000026,20.7474399036,24.655620503,38.9665719955,6.21801594745,0.403040071387,0.0,0.675509215081,4.81580440906,7.20282740294,-0.0353149324825,0.143383350558,0.0,450.7479499428462,450.1779064555962,451.97093806576544,452.66468108229645
3.5400000000000027,20.7784578342,24.9420661677,39.4020675087,6.21620955961,0.411132501319,0.0,0.358189042431,4.73239663453,7.31242453379,-0.0213226567686,0.1066150614,0.0,495.8657627693453,493.17086790945274,493.3164972319037,494.34857099387466
3.6000000000000028,20.7928496564,25.223891366,39.8383193944,6.21512339269,0.417643112673,0.0,0.121282402938,4.66183700699,7.22918787062,-0.0123363944702,0.112051028188,0.0,431.96576713024587,432.4347453058513,433.5139205288598,434.26857130132214
3.660000000000003,20.7922856627,25.5013936422,40.2710913188,6.21471457915,0.424254042531,0.0,-0.14028433621,4.58837135372,7.19608751107,0.00241824037244,0.1061585783,0.0,450.3894067303842,449.92302488910116,450.9360516175384,452.126720185563
